cashflow_id,client_id,as_of_date,employment_income_gross,rental_income,investment_income,household_expenses,income_tax,insurance_premiums,property_expenses,property_loan_repayment,non_property_loan_repayment,cpf_contribution_total,regular_investments
44e7d293-b0d4-4e75-8607-13b5fc4d52ef,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2022-03-27,14808.4,0.0,529.25,4380.84,1184.67,95.36,0.0,0.0,0.0,1600.0,139.31
4da361ab-df63-42c7-b59e-67786339738f,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2022-08-20,14984.41,0.0,411.84,4398.44,1198.75,95.36,946.0,0.0,0.0,1600.0,139.31
778e36d8-21ed-442a-96d1-c21a6edfc012,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2022-11-28,15106.17,0.0,463.67,4410.62,1208.49,95.36,0.0,0.0,0.0,1600.0,139.31
a8965ad7-77d7-481c-bef5-faf96039c741,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2023-04-20,15282.0,0.0,498.62,4428.2,1222.56,95.36,0.0,0.0,0.0,1600.0,139.31
b306e67c-28af-45b1-b6a2-f6ab003ae603,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2023-07-13,15386.24,0.0,397.13,4438.62,1230.9,95.36,0.0,0.0,0.0,1600.0,139.31
486dae0f-73b5-43a0-82c4-97bddd65fcb1,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2024-03-18,15699.43,0.0,498.99,4469.94,1255.95,35.07,0.0,0.0,0.0,1600.0,139.31
06b1ffb2-a31d-49a4-983a-0ff5500980c8,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2024-12-23,16059.24,0.0,590.8,4505.92,1284.74,35.07,0.0,0.0,0.0,1600.0,139.31
5d85640a-ea58-416d-abaa-2e8f20a6fba8,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2025-02-11,16124.35,0.0,488.99,4512.44,1289.95,35.07,0.0,0.0,1068.25,1600.0,139.31
de26cc87-5118-4758-be2a-bd49a66375b2,88ac7959-8433-4b1a-bc99-4ca1c180e2bb,2025-11-08,16480.55,0.0,451.55,4548.06,1318.44,35.07,0.0,0.0,1157.61,1600.0,0.0
bdfbdfd1-19e3-42ae-9555-d7dd17111fe7,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2018-11-17,276.09,0.0,12.69,1727.61,0.0,3.09,367.19,89.85,14.42,13.8,0.0
8936f71b-aeee-40cc-b752-08236bcee6b9,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2019-06-14,280.8,0.0,8.04,1728.08,0.0,3.09,317.18,89.85,0.0,14.04,0.0
2fbced5d-8af4-42ab-b4ce-de3e6ff896e3,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2019-10-24,283.82,0.0,7.29,1728.38,0.0,3.09,339.24,89.85,25.43,14.19,0.0
8afca99b-8bb2-4b77-a9d6-60ab6250d270,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2020-04-01,287.52,0.0,7.35,1728.75,0.0,3.09,356.3,89.85,0.0,14.38,0.0
d9e05396-7e3c-4483-ae6d-913f54abd5eb,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2020-09-05,291.19,0.0,9.44,1729.12,0.0,3.09,333.81,89.85,0.0,14.56,1.86
8f8758b6-5c5f-4ba2-ab19-5beffc50f603,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2021-02-28,295.37,0.0,7.82,1729.54,0.0,3.09,321.88,89.85,0.0,14.77,1.86
65933e2b-1840-4a23-bd45-1544fc1c95fc,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2021-06-27,298.23,0.0,11.82,1729.82,0.0,3.09,313.4,89.85,0.0,14.91,1.86
ae2c11f3-9b71-4df7-8ac3-b55ff69a5f0a,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2021-09-30,300.53,0.0,13.31,1730.05,0.0,3.09,375.24,89.85,0.0,15.03,1.86
e8d8fcf3-2e93-4f24-a8cd-fad928aba7ce,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2021-12-11,302.28,0.0,8.8,1730.23,0.0,5.64,361.92,89.85,29.87,15.11,1.86
907969b9-fc87-4872-bcb3-cb4ff25b3614,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2022-02-08,303.73,0.0,11.39,1730.37,0.0,5.64,364.19,89.85,0.0,15.19,3.81
62b54d80-989a-4855-9146-496bca465df4,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2022-05-24,306.32,0.0,12.88,1730.63,0.0,5.64,338.84,89.85,0.0,15.32,3.81
ba7cbe0a-d754-4b86-b093-616165e5a46b,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2022-10-08,309.74,0.0,10.8,1730.97,0.0,5.64,369.0,89.85,0.0,15.49,3.81
d813097e-e854-4311-a652-01559de9e97b,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2022-10-12,309.84,0.0,10.32,1730.98,0.0,5.64,364.47,89.85,0.0,15.49,4.95
f78a0e66-b5b3-4f5e-8e08-59ec6447d9b0,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2023-06-15,316.07,0.0,11.64,1731.61,0.0,5.64,356.16,0.0,0.0,15.8,4.95
30180baf-bdb2-49f1-b6a7-4a98690175f8,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2023-12-16,320.81,0.0,12.65,1732.08,0.0,5.64,348.1,0.0,0.0,16.04,4.95
272d431a-70a6-4cd4-9d9d-3d3a9a603382,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2024-09-15,328.0,0.0,9.99,1732.8,0.0,5.64,364.08,0.0,0.0,16.4,4.95
6eec2520-909e-4101-9421-8227cf20a5c6,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2025-08-21,337.15,0.0,15.68,1733.72,0.0,5.64,371.55,0.0,29.39,16.86,4.95
474f4d12-fcbf-4ea1-8067-617ce5e82cef,dc262a6a-bdd5-48dd-b05a-e29b7e11a4ed,2025-11-25,339.78,0.0,9.32,1733.98,0.0,2.55,323.31,0.0,0.0,16.99,30.05
14ba450c-2f2e-46ea-9e1f-e66336a0acfd,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2016-05-21,9950.1,0.0,226.24,1695.01,796.01,0.0,317.04,2012.37,0.0,400.0,35.36
ea1ad2a8-bc12-471b-bfb1-f0870b6f4362,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2017-05-20,10247.57,0.0,182.88,1724.76,819.81,0.0,312.06,2012.37,667.52,400.0,35.36
31a30a74-7292-4fe7-a8c5-99fc1e832471,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2017-10-18,10373.56,0.0,227.84,1737.36,829.89,0.0,335.09,2012.37,0.0,400.0,35.36
b8cc9167-3f60-46f2-95ef-9e1b74cf1777,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2018-10-13,10680.23,0.0,263.88,1768.02,854.42,0.0,327.91,2012.37,568.19,400.0,35.36
51827837-03b9-4507-8322-69710b5380ec,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2019-01-20,10766.14,0.0,219.76,1776.61,861.29,0.0,336.68,2012.37,0.0,400.0,35.36
a76261fb-2c64-4734-8508-2f040351680f,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2019-11-26,11039.66,0.0,260.97,1803.97,883.17,0.0,394.46,0.0,0.0,400.0,35.36
4d7344ce-e019-48c2-ad11-3e445d272abb,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2019-11-28,11041.44,0.0,192.62,1804.14,883.32,0.0,343.97,0.0,0.0,400.0,35.36
37d56647-61c5-4ed4-b6ad-090767a75dd6,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2020-02-25,11121.26,0.0,253.91,1812.13,889.7,0.0,372.84,0.0,747.4,400.0,0.0
5f317eb9-5658-44be-82a5-b8f5863fbb4d,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2020-07-16,11249.8,0.0,187.75,1824.98,899.98,228.06,341.91,0.0,894.6,400.0,0.0
9c1567a3-9610-4805-b2b5-3c175510d0f2,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2020-11-16,11362.34,0.0,219.9,1836.23,908.99,228.06,352.73,0.0,0.0,400.0,0.0
24d59cdd-e096-4f60-a6ca-1e23f7b809f0,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2020-12-26,11399.18,0.0,263.37,1839.92,911.93,228.06,332.21,0.0,0.0,400.0,298.96
96c53c4e-1342-4303-831e-31e1253627c5,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2021-05-02,11516.94,0.0,213.96,1851.69,921.36,238.22,407.35,0.0,1056.01,400.0,298.96
99726483-ccfa-424c-bcbd-a485dd26c183,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2021-05-06,11520.67,0.0,290.42,1852.07,921.65,238.22,362.83,0.0,801.01,400.0,298.96
2aec07c4-df05-41a0-8066-5ea398f7a153,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2021-08-07,11607.7,0.0,227.76,1860.77,928.62,238.22,399.07,0.0,867.5,400.0,298.96
c401453b-c57a-466a-bdad-92cfb9104f99,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2022-06-23,11912.23,0.0,289.47,1891.22,952.98,238.22,373.25,0.0,0.0,400.0,298.96
636043a8-d3ae-4b21-8f26-6bfd92708ae3,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2022-11-15,12052.84,0.0,272.77,1905.28,964.23,238.22,379.76,0.0,0.0,400.0,298.96
7381c123-1844-4d71-9b85-876997893c67,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2023-03-01,12156.68,0.0,209.81,1915.67,972.53,238.22,385.36,0.0,844.66,400.0,298.96
3d18a10a-2540-44db-b59f-33d3bfd95d81,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2023-06-16,12262.4,0.0,234.28,1926.24,980.99,238.22,406.6,0.0,974.3,400.0,298.96
6513a6a8-2d64-4611-9fab-8312e56f79d6,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2023-09-10,12348.04,0.0,188.64,1934.8,987.84,238.22,365.51,0.0,0.0,400.0,0.0
e66ca0d5-a9ea-486f-be09-93c50c29f6a1,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2024-07-18,12663.79,0.0,251.88,1966.38,1013.1,238.22,426.94,0.0,1107.26,400.0,0.0
c2ba530c-ee51-46d6-bbe7-ecc2215965ff,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2025-02-21,12889.19,0.0,222.57,1988.92,1031.14,238.22,360.37,0.0,0.0,400.0,0.0
a85f92a8-131a-420d-92e3-d077343fe380,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2025-05-25,12986.57,0.0,193.19,1998.66,1038.93,238.22,428.64,0.0,0.0,400.0,0.0
1b82db2f-e02e-464b-938c-67d427e22e87,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2025-06-01,12993.93,0.0,264.43,1999.39,1039.51,228.06,395.42,0.0,0.0,400.0,0.0
5e2e3a36-4851-4794-ae39-eec018807c2e,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2025-09-01,13091.03,0.0,341.91,2009.1,1047.28,228.06,399.78,0.0,0.0,400.0,0.0
944d754b-6e70-4f02-b5ab-1a55447cfca0,be1faf8b-3cf5-4bb9-b22f-a0ebc4dbeab3,2025-11-26,13182.46,0.0,293.53,2018.25,1054.6,404.83,405.94,0.0,748.95,400.0,0.0
